storeid,name,picturepath,participating,mobile1,mobile2,smartphone,dataconn,tabwithdataconn,landline,city,area,sector,landmark,pincode,storetype,storesize,discountavailable,discounttype,discountpercent,discountcriteria,daysnotworking,starttime,closingtime,deliver,deliverytime,minimumdeliveryamount,knowsenglish,whatsapp,address,email,ownername,lstnumber,cstnumber,pannumber,vatnumber,tinnumber,longitude,lattitude,capturestarttime,captureendtime,imeino,imsino,mac,androidid,Date,F48,Start_Time,F50,End_Time,F52,F53,F54
1253,Shiv Pooja Stationary And General Store,lof/seller/IMG_20151027_170154.jpg,Yes,9594112255,0,Yes,,Yes,0,,Panvel,,Nagar Palika Complex,410206,Kirana,Flat,No,Regular,,0,Sunday Closed,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,"Nagar Palika Complex, Juna Bhaji Market. Panvel",kirana1257@hylosh.com,,,,,,,73.110836,18.9860433,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1254,SHREE CHAKRADHARI MASALA GENERAL STORE,lof/seller/IMG_20151027_170250.jpg,Yes,8652507939,0,No,,No,0,,Panvel,13,URBAN HEALTH CENTER,410206,Kirana,Flat,No,Regular,,0,ALL DAY OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,A-13/54/10,kirana1258@hylosh.com,NYANESHWAR DAULAT PURSUNDAR,,,,,,73.1272183,18.9955216,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1255,SANJAY KIRANA STORE,lof/seller/IMG_20151027_170909.jpg,Yes,8097977185,0,No,,No,0,,Panvel,13,URBAN HEALTH CENTER,410206,Kirana,Flat,Yes,Regular,,2,All days open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,A-91/10,kirana1259@hylosh.com,SANJAY DALVI,,,,,,73.127825,18.9958783,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1256,SAGAR MEDICAL AND GENERAL STORE,lof/seller/IMG_20151027_171201.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1260@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
1257,SAGAR MEDICAL AND GENERAL STORE,lof/seller/IMG_20151027_171201.jpg,Yes,9930168984,0,No,,No,0,,Panvel,13,URBAN HEALTH CENTER,410206,Chemist,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,DOLPHIN SOCIETY SHOP NO 6 PLOT NO 22,kirana1261@hylosh.com,KAILASH CHAUDHARY,,,,,,73.1279666,18.9960466,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1258,Kesar super market,lof/seller/IMG_20151027_171548.jpg,Yes,9833349659,0,No,,No,0,,Panvel,13,URBAN HEALTH CENTER,410206,Kirana,Flat,Yes,Regular,,2,ALL DAYS OPEN,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,DOLPHIN APARTMENT SHOP NO 3 PLOT NO 22,kirana1262@hylosh.com,MADAN DEWASI,,,,,,73.1280366,18.996165,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1259,MODERN MEDICAL AND GENERAL STORE,lof/seller/IMG_20151027_171844.jpg,Yes,9833135852,0,No,,No,0,,Panvel,13,URBAN HEALTH CENTER,410206,Chemist,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,DOLPHIN APARTMENT PLOT NO 22 SHOP NO 2,kirana1263@hylosh.com,MOHANLAL,,,,,,73.1280833,18.9961816,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1260,Bhau Korde Super Market,lof/seller/IMG_20151027_172013.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1264@hylosh.com,,,,,,,73.1111115,18.9861413,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1261,Mangal General Store,lof/seller/IMG_20151027_171939.jpg,Yes,9930803344,9969643519,Yes,,Yes,0,,Panvel,,Nagar Palika Complex,410206,Kirana,Flat,No,Regular,,0,Sunday Closed,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,"Saidham Bldg. Shop no.6, Mahatma Phule Market,Panvel",kirana1265@hylosh.com,JEEVANLAL,,,,,,73.1113945,18.9863725,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1262,SHREE AYYAPPA GENERAL STORE,lof/seller/IMG_20151027_172313.jpg,Yes,9702034050,0,No,,No,0,,Panvel,13,Urban health center,410206,Kirana,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,A-96/10,kirana1266@hylosh.com,PREMEN V T,,,,,,73.1278333,18.9963633,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1263,Shree Ganesh Traders,lof/seller/IMG_20151027_172427.jpg,Yes,0,0,Yes,,No,2227452016,,Panvel,,Bhaji Market,410206,Kirana,Flat,No,Big,,0,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,"Shop No-75/76,Nagar Palika",kirana1267@hylosh.com,NOT GIVEN,,,,,,73.1111029,18.9861592,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1264,New Shivneri Kirana General Store,lof/seller/IMG_20151027_172542.jpg,Yes,9969687221,9220886470,Yes,,Yes,0,,Panvel,,Nagar Palika Complex,410206,Kirana,Flat,No,Regular,,0,Sunday Closed,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,"Saidham Bldg. Shop no.5, Mahatma Phule Market,Panvel",kirana1268@hylosh.com,RAMESH,,,,,,73.1111756,18.9862556,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1265,KRISHNA MEDICAL AND GENERAL STORE,lof/seller/IMG_20151027_172736.jpg,Yes,9702797323,0,No,,No,0,,Panvel,,VITHOBA COMPLEX,410206,Kirana,Flat,No,Regular,,0,All days open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,VITHOBA COMPLEX SHOP NO 12,kirana1269@hylosh.com,MANOJ CHAUDHARY,,,,,,73.1265686,18.9996471,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1266,Pragati Traders Holsel & Retail,lof/seller/IMG_20151027_172836.jpg,Yes,9920166049,0,Yes,,No,0,,Panvel,,Near Bhajo Market,410206,Kirana,Flat,Yes,Big,,5,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,"Shop No-74,Nagar Palika",kirana1270@hylosh.com,RAJESH,,,,,,73.1113609,18.9863992,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1267,Smita Provision,lof/seller/IMG_20151027_172919.jpg,Yes,9004512312,9987247474,Yes,,Yes,0,,Panvel,,Nagar Palika Complex,410206,Kirana,Flat,No,Regular,,0,Sunday Closed,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,"Saidham Bldg. Shop no.4, Mahatma Phule Market,Panvel",kirana1271@hylosh.com,SMITA,,,,,,73.1114035,18.9863824,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1268,SHREE BALAJI STORES,lof/seller/IMG_20151027_173115.jpg,Yes,9820551235,0,No,,No,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,VITHOBA COMPLEX SHOP NO 10,kirana1272@hylosh.com,PATURAJ,,,,,,73.1291066,18.9969883,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1269,Aashaura Oil Depo,lof/seller/IMG_20151027_173327.jpg,Yes,9930212796,0,Yes,,No,0,,Panvel,,Near Bhaji Market,410206,Kirana,Flat,No,Big,,0,Sunday,1.9E+016,1.9E+016,Yes,1.9E+016,0,Yes,No,"Shop no-71,Nagar Palika",kirana1273@hylosh.com,RAJESH,,,,,,73.1114554,18.9864901,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1270,PRANAV KIRANA STORE,lof/seller/IMG_20151027_173520.jpg,Yes,9820686849,0,Yes,,Yes,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,Yes,Regular,,2,ALL DAYS OPEN,1.9E+016,1.9E+016,Yes,1.9E+016,2000,No,Yes,VITHOBA COMPLEX SHOP 13,kirana1274@hylosh.com,VIJAY DALVI,,,,,,73.12913,18.996755,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1271,NAVIN GENERAL STORE,lof/seller/IMG_20151027_173825.jpg,Yes,9224612221,9594238426,Yes,,Yes,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,Yes,Regular,,2,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,VITHOBA COMPLEX SHOP 15,kirana1275@hylosh.com,MOHANLAL CHAUDHARY,,,,,,73.1293416,18.996765,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1272,LAXMI DAIRY AND GENERAL STORE,lof/seller/IMG_20151027_174158.jpg,Yes,0,0,No,,No,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,VITHOBA COMPLEX SHOP NO 21,kirana1276@hylosh.com,HANSRAJ CHAUDHARY,,,,,,73.1295583,18.9971116,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1273,Panvel Provision Store,lof/seller/IMG_20151028_123123.jpg,Yes,9930700466,0,Yes,,Yes,0,,Panvel,,Opp Panvel Station,410206,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Plot No-405,Navnath Nagar",kirana1277@hylosh.com,ABDUL ALAM,,,,,,73.120065,18.990075,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1274,RAJPUTANA MEDICAL AND GENERAL,lof/seller/IMG_20151028_123517.jpg,Yes,7666552390,0,Yes,,Yes,0,,Panvel,15,OPP RAILWAY STATION,410206,Chemist,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,GIRIRAJ SOCIETY SHOP NO 8,kirana1278@hylosh.com,NARENDRA SONI,,,,,,73.1235683,18.9921533,2.02E+016,2.02E+016,911000000000000,405000000000000,00:73:8d:72:a7:be,5be719bd97e92209,2.02E+016,,0,,0,,0,
1275,GLOBAL SUPER MARKET,lof/seller/IMG_20151028_124112.jpg,Yes,0,0,No,,No,0,,Panvel,14,RAILWAY STATION,410206,Kirana,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,KAILASH CHS SHOP NO 2,kirana1279@hylosh.com,SUDHAKAR,,,,,,73.1246616,18.99272,2.02E+016,2.02E+016,911000000000000,405000000000000,00:73:8d:72:a7:be,5be719bd97e92209,2.02E+016,,0,,0,,0,
1276,Care Plus Chemist,lof/seller/IMG_20151028_124526.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1280@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
1277,Aai Mata Medical And General Store,lof/seller/IMG_20151028_124651.jpg,Yes,9967532107,0,Yes,,Yes,2227452135,,Panvel,,Panvel Nagar Parisad,410206,Chemist,Flat,No,Big,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,Shop No.6 Vasant Kunj Apt. Dr.Ambedkar Road Panvel,kirana1281@hylosh.com,RAMESH CHAUDHARY,,,,,,73.1138783,18.9892562,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1278,Care Plus Chemist,lof/seller/IMG_20151028_124526.jpg,Yes,7083840240,0,No,,Yes,0,,Panvel,15,CHAUNA VIDHYALAY,410206,Chemist,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,SHOP NO 1 PLOT NO 1 RASESWAR CHS,kirana1282@hylosh.com,RAKESH SHIRWASTAV,,,,,,73.12567,18.9927916,2.02E+016,2.02E+016,911000000000000,405000000000000,00:73:8d:72:a7:be,5be719bd97e92209,2.02E+016,,0,,0,,0,
1279,Sameer Medical,lof/seller/IMG_20151028_125221.jpg,Yes,0,0,Yes,,No,2227481954,,Panvel,,Near Patvardhan Hospital,410206,Chemist,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,"Shop No-4,Sai Prasad Apartment, Dr.Ambedkar Road",kirana1284@hylosh.com,RUPESH URANKAR,,,,,,73.1137925,18.9894137,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1280,SUJIT AND BROTHERS KIRANA AND GENERAL STORE,lof/seller/IMG_20151028_125416.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1285@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
1281,Sameer Medical,lof/seller/IMG_20151028_125221.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1286@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
1282,Dolaram Super Market,lof/seller/IMG_20151028_130132.jpg,Yes,8451032844,0,No,,No,0,,Panvel,,Patwardhan Hospital,410206,Kirana,Flat,No,Regular,,0,Tuesday Closed,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,"Shop no.2 , Sai Prasad Apt, Dr.Ambedkar Road Panvel",kirana1287@hylosh.com,LALARAM,,,,,,73.1132849,18.9890233,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1284,SUJIT AND BROTHERS KIRANA AND GENERAL STORE,lof/seller/IMG_20151028_125416.jpg,Yes,0,0,No,,No,222745530,,Panvel,15,CHANU VIDHYALAY,410206,Kirana,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,TUKARAM SADAN SHOP NO 1,kirana1288@hylosh.com,ANANT TUKARAM LONDHE,,,,,,73.1258483,18.9925116,2.02E+016,2.02E+016,911000000000000,405000000000000,00:73:8d:72:a7:be,5be719bd97e92209,2.02E+016,,0,,0,,0,
1285,Rameshwer Chemist,lof/seller/IMG_20151028_130519.jpg,Yes,9930825050,0,Yes,,Yes,0,,Panvel,,Patvardhan Hospital,410206,Chemist,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Patvardhan Hospital,Dr.Ambedkar Road",kirana1289@hylosh.com,TRUPTI KARNIK,,,,,,73.1137181,18.9891988,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1286,Mamta Kirana Store,lof/seller/IMG_20151028_130829.jpg,Yes,9892636928,0,Yes,,Yes,2227459522,,Panvel,,Patwardhan Hospital,410206,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,Yes,"Shop No.36, Agarwal Banthia Complex, Dr.Ambedkar Road. Panvel",kirana1290@hylosh.com,LALITBHAI,,,,,,73.1126999,18.988375,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1287,SHREE NATH MEDICAL AND GENERAL STORE,lof/seller/IMG_20151028_130946.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1291@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
1288,SHREE NATH MEDICAL AND GENERAL STORE,lof/seller/IMG_20151028_130946.jpg,Yes,9833865462,0,Yes,,Yes,0,,Panvel,,JARIMARI MANDIR,410206,Chemist,Flat,No,Regular,,0,ALL DAYS OPEN,1.9E+016,1.9E+016,Yes,1.9E+016,100,Yes,Yes,SHOP NO 6.7 AKRUTI APARTMENT,kirana1292@hylosh.com,C L CHOUDHARY,,,,,,73.12966,18.99675,2.02E+016,2.02E+016,,,,,2.02E+016,,0,,0,,0,
1289,Janta Kirana Store,lof/seller/IMG_20151028_131323.jpg,Yes,9029422154,9167552480,No,,No,0,,Panvel,,Shivaji Chowk,410206,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,"Shop.No.6, Agarwal Bathia Complex. Dr.Ambedkar Road, Panvel",kirana1293@hylosh.com,CHAUDHARY,,,,,,73.1128327,18.9879963,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1290,SHREE KHETLAJI SUPER MARKET,lof/seller/IMG_20151028_131628.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1294@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
1291,SHREE KHETLAJI SUPER MARKET,lof/seller/IMG_20151028_131628.jpg,Yes,8451064283,9892324745,No,,No,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,Yes,Regular,,2,ALL DAYS OPEN,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,SHOP NO 8 AKRUTI APARTMENT,kirana1295@hylosh.com,DAYARAM CHOUDHARY,,,,,,73.1296516,18.9967766,2.02E+016,2.02E+016,911000000000000,405000000000000,00:73:8d:72:a7:be,5be719bd97e92209,2.02E+016,,0,,0,,0,
1292,Dhanraj Store,lof/seller/IMG_20151028_131927.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1296@hylosh.com,,,,,,,73.11204,18.98857,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1293,Shree CIty Store,lof/seller/IMG_20151028_132559.jpg,Yes,0,0,Yes,,No,2227453492,,Panvel,,Near Laxminarayan Mandir,410206,Kirana,Flat,No,Regular,,0,All Days,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,"Shop No-1,Shivaji Road,",kirana1297@hylosh.com,KULKARNI K.S.,,,,,,73.1117376,18.9887268,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1294,Gaurav General And Dryfruit,lof/seller/IMG_20151028_132730.jpg,Yes,0,0,No,,No,0,,Panvel,,Laxminarayan Mandir,410206,Kirana,Flat,No,Regular,,0,Refuse,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,"shop no.2, Shivaji Road Panvel",kirana1298@hylosh.com,,,,,,,73.1070951,18.989345,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1295,MATAJI SUPER MARKET,lof/seller/IMG_20151028_133306.jpg,Yes,9594048271,0,No,,No,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,NIMBESHWAR CHS SHOP NO 2,kirana1299@hylosh.com,T R CHAUDHARY,,,,,,73.1265425,18.9996568,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1296,Girish Medical,lof/seller/IMG_20151028_133345.jpg,Yes,9322095062,0,Yes,,No,0,,Panvel,,Shrikant Jellwers,410206,Chemist,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,Shivaji Road,kirana1300@hylosh.com,GRISH,,,,,,73.110905,18.98827,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1297,Ashirwad Medical,lof/seller/IMG_20151028_133437.jpg,Yes,0,0,Yes,,Yes,2227453900,,Panvel,,Shreekant Jewellers,410206,Chemist,Flat,No,Regular,,0,Sunday Closed,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,"Shivaji Road, Ashirwad Clinic, Panvel",kirana1301@hylosh.com,DR.DEVARSHI MAHATRE,,,,,,73.1108066,18.9881433,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1298,HANUMAN PROVISION STORE,lof/seller/IMG_20151028_133716.jpg,Yes,9833278512,0,No,,No,0,,Panvel,,Jarimari Mandir,410206,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,1000,No,No,KARTIK BUILDING SHOP NO 10,kirana1302@hylosh.com,NARAYAN CHAUDHARY,,,,,,73.1295833,18.9970166,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1299,SHREE SAMARTH KRIPA KIRANA STORE AND STATIONERY,lof/seller/IMG_20151028_134157.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1303@hylosh.com,,,,,,,0,0,0,2.02E+016,,,,,2.02E+016,,0,,0,,0,
1300,SHREE SAMARTH KRIPA KIRANA STORE AND STATIONERY,lof/seller/IMG_20151028_134157.jpg,Yes,9272722423,8898245030,Yes,,Yes,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,Yes,Regular,,2,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,2000,No,Yes,KARTIKA GARDEN SHOP NO 1,kirana1304@hylosh.com,JYOSHNA ARUN SAKHARE,,,,,,73.130495,18.9982093,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1301,VITTHAL MEDICAL AND GENERAL STORE,lof/seller/IMG_20151028_134627.jpg,Yes,9221696244,9768200262,Yes,,Yes,0,,Panvel,,Jarimari mandir,410206,Chemist,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,Yes,KARTIKA GARDEN SHOP NO 7,kirana1305@hylosh.com,ROHAN RAJPUT,,,,,,73.1265425,18.9996568,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1302,JAI MATA DI KIRANA STORE,lof/seller/IMG_20151028_135039.jpg,Yes,0,0,No,,No,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,SHREE MATA APARTMENT SHOP NO 3,kirana1306@hylosh.com,PRADEEP BIND,,,,,,73.1265425,18.9996568,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1303,KRISHNA KIRANA STORE,lof/seller/IMG_20151028_135255.jpg,Yes,9833179493,0,No,,No,0,,Panvel,,JARIMARI MANDIR,410206,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,SHREE MATA APARTMENT SHOP NO 2,kirana1307@hylosh.com,HIRALAL PALIWAL,,,,,,73.1265425,18.9996568,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1304,Laxmi Store,lof/seller/IMG_20151028_135613.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1308@hylosh.com,,,,,,,73.1093718,18.9884803,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
1305,YASH KIRANA,lof/seller/IMG_20151028_135943.jpg,Yes,7208610622,0,No,,No,0,,Panvel,13,URBAN HEALTH CENTER,410206,Kirana,Flat,Yes,Regular,,2,All Days Open,1.9E+016,1.9E+016,Yes,1.9E+016,2000,No,No,A-104/10,kirana1309@hylosh.com,RAJENDRA DHADGE,,,,,,73.1265425,18.9996568,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1306,Shree Ramdev Kirana Store,lof/seller/IMG_20151028_140307.jpg,Yes,8097617010,0,No,,No,0,,Panvel,,Bapat Wada,410206,Kirana,Flat,No,Regular,,0,Sunday,1.9E+016,1.9E+016,No,1.9E+016,0,Yes,No,"Yashshree,Tilak Road",kirana1310@hylosh.com,DUDHARAM,,,,,,73.109615,18.9888233,2.02E+016,2.02E+016,911000000000000,405000000000000,d8:3c:69:ed:74:2b,e541f06f005c3e5,2.02E+016,,0,,0,,0,
1307,KAHAIYA GENERAL STORE,lof/seller/IMG_20151028_140643.jpg,Yes,0,0,No,,No,0,,Panvel,11,AIRTEL GALLERY,410206,Kirana,Flat,No,Regular,,0,All Days Open,1.9E+016,1.9E+016,No,1.9E+016,0,No,No,Shop no 1 Pride Society plot no 5,kirana1311@hylosh.com,REFUSE,,,,,,73.1242889,18.9983146,2.02E+016,2.02E+016,911000000000000,405000000000000,no mac addrs,5a103d6e6f43d147,2.02E+016,,0,,0,,0,
1308,New Kirana Store,lof/seller/IMG_20151028_140858.jpg,No,0,0,NA,,,0,,NA,,,0,NA,NA,NA,,,0,,1.9E+016,1.9E+016,NA,0,0,,NA,,kirana1312@hylosh.com,,,,,,,73.1093333,18.9901666,2.02E+016,2.02E+016,911000000000000,405000000000000,bc:d1:d3:fd:28:30,aadcca12531bf73f,2.02E+016,,0,,0,,0,
